DE_load_actual_entsoe_transparency,DE_load_forecast_entsoe_transparency,DE_solar_capacity,DE_solar_generation_actual,DE_solar_profile,DE_wind_capacity,DE_wind_generation_actual,DE_wind_profile,DE_wind_offshore_capacity,DE_wind_offshore_generation_actual,DE_wind_offshore_profile,DE_wind_onshore_capacity,DE_wind_onshore_generation_actual,DE_wind_onshore_profile,DE_50hertz_load_actual_entsoe_transparency,DE_50hertz_load_forecast_entsoe_transparency,DE_50hertz_solar_generation_actual,DE_50hertz_wind_generation_actual,DE_50hertz_wind_offshore_generation_actual,DE_50hertz_wind_onshore_generation_actual,DE_LU_load_actual_entsoe_transparency,DE_LU_load_forecast_entsoe_transparency,DE_LU_solar_generation_actual,DE_LU_wind_generation_actual,DE_LU_wind_offshore_generation_actual,DE_LU_wind_onshore_generation_actual,DE_amprion_load_actual_entsoe_transparency,DE_amprion_load_forecast_entsoe_transparency,DE_amprion_solar_generation_actual,DE_amprion_wind_onshore_generation_actual,DE_tennet_load_actual_entsoe_transparency,DE_tennet_load_forecast_entsoe_transparency,DE_tennet_solar_generation_actual,DE_tennet_wind_generation_actual,DE_tennet_wind_offshore_generation_actual,DE_tennet_wind_onshore_generation_actual,DE_transnetbw_load_actual_entsoe_transparency,DE_transnetbw_load_forecast_entsoe_transparency,DE_transnetbw_solar_generation_actual,DE_transnetbw_wind_onshore_generation_actual,hour,day,month,year,lag_1_hour,rolling_24_hour_mean
42972.05,43452.56,41110.0,0.0,0.0,40325.0,12205.35,0.3027,3182.0,1994.19,0.6267,37143.0,10211.16,0.2749,7993.19,7830.18,0.0,3942.11,327.0,3615.11,,,,,,,16425.5,17537.34,0.0,2515.0,13309.41,12672.08,0.0,5562.33,1667.19,3895.14,5243.95,5412.96,0.0,185.91,23,8,8,2017,45029.73,56081.014062500006
66949.27,65812.38,38761.0,12290.14,0.3171,33344.0,3108.4237500000004,0.0932,2219.0,104.11,0.0469,31125.0,3004.3137500000003,0.0965,11658.5,12102.3,3241.0,268.51,33.05,235.46,,,,,,,24366.45,24872.18,2977.89,1506.0,21730.04,19798.9,4371.25,968.6800000000001,71.06,897.62,9194.28,9039.0,1700.0,327.15,8,14,3,2016,66364.96,53498.771562500006
59729.23,59292.48,49751.0,6455.44,0.1298,49482.0,6283.34,0.127,5278.0,3615.74,0.6851,44205.0,2667.6,0.0603,11496.2,11957.65,2066.0,281.71000000000004,75.35,206.36,60144.19,59805.48,6455.44,6283.34,3615.74,2667.6,21972.92,22276.88,1317.77,977.0,18156.41,16984.67,2274.67,5010.01,3540.39,1469.62,8103.7,8073.28,797.0,14.62,5,22,7,2019,54305.79,45643.56166666667
49059.18,,45916.0,0.0,0.0,47408.0,28707.2,0.6055,4313.0,4841.55,1.1225,43095.0,23865.65,0.5538,9950.87,8069.12,0.0,11757.1,565.6,11191.5,,,,,,,18447.76,17983.15,0.0,3018.0,14903.92,16708.37,0.0,13538.34,4275.95,9262.39,5756.63,,0.0,393.76,3,24,9,2018,44105.17,47437.4515625
55211.59,56808.15,46114.0,0.0,0.0,47802.0,12419.19,0.2598,4545.0,832.57,0.1832,43257.0,11586.62,0.2679,10937.3,9735.5,0.0,6302.04,484.7,5817.34,55820.82,,0.0,12419.19,832.57,11586.62,20505.67,21248.15,0.0,1528.0,16789.36,18983.36,0.0,4437.49,347.87,4089.62,6979.26,6841.14,0.0,151.66,19,5,10,2018,58874.37,57660.292083333334
45818.8,48776.99,38586.0,0.0,0.0,32537.0,26917.63,0.8273,2162.0,2577.52,1.1922,30375.0,24340.11,0.8013,8077.69,7245.58,0.0,9375.74,328.0,9047.74,,,,,,,17093.04,18495.75,0.0,4952.0,14898.28,16069.66,0.0,12317.58,2249.52,10068.06,5749.79,6966.0,0.0,272.31,22,22,12,2015,50433.38,55943.03593749999
66267.52,67667.39,46479.0,6692.83,0.144,48249.0,6959.54,0.1442,4902.0,2180.26,0.4448,43346.0,4779.28,0.1103,12569.5,10654.7,1090.0,2250.0299999999997,156.01,2094.02,66267.52,68272.39,6692.83,6959.54,2180.26,4779.28,24264.41,25075.71,1678.52,356.0,20728.72,22565.0,2791.31,4337.25,2024.25,2313.0,8704.89,9371.98,1133.0,16.26,13,5,11,2018,67489.5,54572.17177083334
70757.46,70082.44,39568.0,5563.52,0.1406,36256.0,6612.9,0.1824,2541.0,701.62,0.2761,33715.0,5911.28,0.1753,12368.1,11973.3,1125.0,782.41,103.48,678.93,,,,,,,26415.04,26547.6,1530.54,2612.0,22137.85,22206.56,2116.98,2985.6,598.14,2387.46,9836.47,9354.98,791.0,232.89,12,24,11,2016,71328.93,62818.463437499995
40752.95,42156.32,49191.0,11566.43,0.2351,49259.0,3148.14,0.0639,5177.0,121.67,0.0235,44082.0,3026.47,0.0687,7519.53,6583.7,3331.0,376.65000000000003,12.67,363.98,40886.12,42507.32,11566.43,3148.14,121.67,3026.47,15868.15,16523.29,2297.43,1178.0,12941.67,14173.43,4520.0,1148.13,109.0,1039.13,4423.6,4875.9,1418.0,445.36,6,21,4,2019,37040.22,42537.1409375
52235.01,51805.94,41586.0,0.0,0.0,42083.0,19593.21,0.4656,3430.0,4097.64,1.1946,38653.0,15495.57,0.4009,8921.71,8888.12,0.0,7040.5599999999995,327.9,6712.66,,,,,,,20043.29,19689.92,0.0,2106.0,16311.32,16385.94,0.0,10034.93,3769.74,6265.19,6958.69,6841.96,0.0,411.72,22,3,12,2017,56088.8,53185.8771875
65266.99,64583.06,37984.0,23074.57,0.6075,30507.0,2079.65,0.0682,2062.0,470.73,0.2283,28445.0,1608.92,0.0566,11829.7,11829.7,4936.0,225.74,21.34,204.4,,,,,,,23938.84,23356.78,5778.66,244.0,20561.95,20201.58,8909.91,1599.67,449.39,1150.28,8936.5,9195.0,3450.0,10.24,10,5,8,2015,65394.28,55546.7778125
62731.72,62266.79,40430.0,1981.17,0.049,38408.0,15201.6,0.3958,2878.0,3442.52,1.1962,35530.0,11759.08,0.331,11615.8,10593.8,722.0,6231.21,323.19,5908.02,,,,,,,23500.51,24381.45,332.33,850.0,19618.13,19052.35,757.84,8014.93,3119.33,4895.6,7997.28,8239.19,169.0,105.46,5,11,4,2017,57530.52,58854.13989583333
48383.59,46481.65,49785.0,0.09,0.0,49509.0,8137.400000000001,0.1644,5295.0,1516.8,0.2865,44214.0,6620.6,0.1497,10091.7,9328.55,0.0,2039.35,517.15,1522.2,48791.41,46891.65,0.09,8137.400000000001,1516.8,6620.6,18135.64,18323.19,0.01,1969.0,14401.82,13017.64,0.08,3529.6600000000003,999.65,2530.01,5754.43,5812.27,0.0,599.39,19,28,7,2019,48048.78,43773.793333333335
63389.69,62125.79,,166.47,,,11782.16,,,1618.84,,,10163.32,,12407.6,11771.59,59.0,3136.81,163.41,2973.4,63852.69,62590.79,166.47,11782.16,1618.84,10163.32,23239.39,23648.85,12.97,2827.0,19705.8,18766.35,71.34,5383.46,1455.43,3928.03,8036.9,7939.0,23.16,434.89,6,9,3,2020,56627.77,50094.420625000006
61887.98,60732.66,38812.0,10505.36,0.2707,33740.0,7061.07,0.2093,2219.0,1602.69,0.7223,31521.0,5458.38,0.1732,11278.3,9942.96,2097.0,359.56,73.25,286.31,,,,,,,22858.94,23132.23,2648.07,1221.0,19433.6,19039.47,4290.29,5436.67,1529.44,3907.23,8317.14,8618.0,1470.0,43.84,14,4,4,2016,64053.37,53189.39875
61104.97,61971.82,38296.0,4608.06,0.1203,30850.0,5961.67,0.1932,2125.0,674.54,0.3174,28725.0,5287.13,0.1841,10739.1,10739.1,1640.0,3225.43,181.39,3044.04,,,,,,,23168.1,22728.4,797.88,527.0,19196.02,20437.32,1575.18,2153.43,493.15,1660.28,8001.75,8067.0,595.0,55.81,15,7,9,2015,61094.96,53374.231875
72941.92,66322.67,47753.0,889.29,0.0186,48989.0,25190.09,0.5142,5051.0,4583.3,0.9074,43938.0,20606.79,0.469,14044.1,11433.1,200.0,8955.38,922.93,8032.45,72941.92,66934.67,889.29,25190.09,4583.3,20606.79,27107.34,25446.71,217.99,2683.0,22368.48,20457.05,400.3,13091.529999999999,3660.37,9431.16,9422.0,8985.81,71.0,460.18,12,11,1,2019,74977.46,65999.23947916667
69585.85,66628.05,39402.0,0.0,0.0,35872.0,16778.82,0.4677,2474.0,2764.35,1.1174,33398.0,14014.47,0.4196,12644.6,10865.1,0.0,4724.219999999999,330.73,4393.49,,,,,,,25825.33,24634.5,0.0,3038.0,22020.95,21895.41,0.0,8392.189999999999,2433.62,5958.57,9094.97,9233.04,0.0,624.41,17,13,10,2016,66091.56,60917.0159375
74721.04,73654.07,41637.0,0.0,0.0,42363.0,22368.25,0.528,3461.0,2333.22,0.6741,38902.0,20035.03,0.515,13944.8,12781.8,0.0,7999.64,317.83,7681.81,,,,,,,28361.94,27670.53,0.0,3730.0,23126.77,23796.88,0.0,9939.3,2015.39,7923.91,9287.53,9404.86,0.0,699.31,17,14,12,2017,76977.84,67165.05302083334
42045.39,42612.53,50061.0,0.0,0.0,49891.0,11098.720000000001,0.2225,5606.0,4905.72,0.8751,44285.0,6193.0,0.1398,7864.8,8579.76,0.0,1116.26,464.19,652.07,42439.39,43035.53,0.0,11098.720000000001,4905.72,6193.0,15872.19,15907.68,0.0,959.0,13236.19,12740.71,0.0,9012.54,4441.53,4571.01,5072.21,5384.38,0.0,10.92,0,3,9,2019,42561.55,54309.357395833336
41156.94,40865.88,38439.0,0.0,0.0,31659.0,23022.3,0.7272,2162.0,739.13,0.3419,29497.0,22283.17,0.7554,7422.2,5823.79,0.0,7023.63,68.08,6955.55,,,,,,,16365.45,16746.05,0.0,6391.0,12637.62,13613.04,0.0,9109.14,671.05,8438.09,4731.67,4683.0,0.0,498.53,5,15,11,2015,40800.9,51408.441875
64500.99,64852.22,38301.0,14361.25,0.375,30893.0,2534.88,0.0821,2128.0,405.73,0.1907,28765.0,2129.15,0.074,10632.3,10632.3,2843.0,372.68,59.88,312.8,,,,,,,24454.52,24094.26,3648.36,678.0,20536.4,21448.66,5324.89,1311.24,345.85,965.39,8877.77,8677.0,2545.0,172.96,8,10,9,2015,63504.74,56525.62541666667
50813.87,50114.02,40464.0,3570.11,0.0882,38516.0,19685.25,0.5111,2914.0,4186.55,1.4367,35602.0,15498.7,0.4353,8761.12,9024.81,1324.0,6753.009999999999,314.78,6438.23,,,,,,,19903.71,20076.97,767.0,1460.0,16075.39,16240.58,1066.11,11252.04,3871.77,7380.27,6073.65,4771.66,413.0,220.2,6,22,4,2017,47440.2,57266.56322916666
42773.41,46511.19,42042.0,0.0,0.0,42933.0,3787.71,0.0882,3483.0,246.15,0.0707,39450.0,3541.56,0.0898,7507.38,7979.62,0.0,328.87,0.0,328.87,,,,,,,17350.22,18061.69,0.0,1881.0,12788.28,15057.46,0.0,1113.28,246.15,867.13,5127.53,5412.42,0.0,464.56,1,21,1,2018,44364.88,54272.917291666665
57702.34,54844.29,42734.0,0.0,0.0,43892.0,23199.97,0.5286,3483.0,2938.97,0.8438,40410.0,20261.0,0.5014,11648.3,10467.6,0.0,7472.87,346.65,7126.22,,,,,,,21630.98,21168.85,0.0,4368.0,17438.57,17161.89,0.0,11014.779999999999,2592.32,8422.46,6984.49,6045.95,0.0,344.32,21,18,3,2018,57447.31,54480.735625
34844.41,35571.61,37821.0,368.18,0.0097,30208.0,3227.1,0.1068,1921.0,346.73,0.1805,28287.0,2880.37,0.1018,6228.31,6228.31,151.0,796.56,1.0,795.56,,,,,,,13895.15,13252.72,48.72,745.0,10776.79,11870.58,125.46,1618.93,345.73,1273.2,3944.16,4220.0,43.0,66.61,3,12,7,2015,35402.93,46085.29614583333
70961.48,68885.03,37317.0,0.0,0.0,28084.0,13710.47,0.4882,704.0,622.22,0.8838,27381.0,13088.25,0.478,10547.4,9707.41,0.0,5243.15,35.0,5208.15,,,,,,,26901.14,27407.9,0.0,2356.0,23880.22,22320.72,0.0,6001.320000000001,587.22,5414.1,9632.72,9449.0,0.0,110.0,17,26,1,2015,70778.24,59346.52979166667
39937.19,39034.8,,0.0,,,9381.34,,,872.29,,,8509.05,,8577.0,8157.76,0.0,3055.57,1.0,3054.57,40261.19,39403.8,0.0,9381.34,872.29,8509.05,14249.13,14387.65,0.0,1771.0,12101.1,11577.39,0.0,4492.77,871.29,3621.48,5009.96,4912.0,0.0,62.0,22,20,9,2020,42408.06,42988.58427083333
37412.85,34967.11,40089.0,0.0,0.0,37149.0,15812.310000000001,0.4256,2591.0,3157.45,1.2186,34558.0,12654.86,0.3662,5868.14,4927.39,0.0,5500.88,331.84,5169.04,,,,,,,14786.05,14285.21,0.0,819.0,12211.83,11896.3,0.0,9370.82,2825.61,6545.21,4546.83,3858.21,0.0,121.61,5,1,1,2017,38647.85,47646.68572916667
59532.7,60523.82,,0.0,,,27699.370000000003,,,4843.81,,,22855.56,,11739.8,11782.96,0.0,9668.140000000001,822.87,8845.27,60024.84,61004.82,0.0,27699.370000000003,4843.81,22855.56,22338.46,22424.05,0.0,4667.0,17829.02,18618.81,0.0,12550.560000000001,4020.94,8529.62,7625.42,7698.0,0.0,813.67,21,19,2,2020,62221.38,63531.119375
47915.86,50320.1,37372.0,9264.77,0.2479,28331.0,6584.51,0.2324,825.0,708.67,0.859,27506.0,5875.84,0.2136,7464.33,7413.4,1858.0,2184.94,48.0,2136.94,,,,,,,19023.28,19747.43,2801.24,385.0,15648.12,16918.27,3764.53,4002.57,660.67,3341.9,5780.13,6241.0,841.0,12.0,13,15,2,2015,49457.09,48511.71031250001
53564.05,51517.79,49574.0,16671.68,0.3363,49397.0,6641.93,0.1345,5243.0,447.23,0.0853,44155.0,6194.7,0.1403,12615.7,10912.0,5248.0,1892.1399999999999,319.83,1572.31,54182.26,52098.79,16671.68,6641.93,447.23,6194.7,19049.86,19517.18,3027.27,2085.0,16379.98,15765.63,6824.41,2523.9,127.4,2396.5,5518.51,5322.98,1572.0,140.89,12,20,6,2019,54623.22,53358.81114583334
51726.6,49580.93,39438.0,0.0,0.0,35940.0,4069.9500000000003,0.1132,2491.0,493.67,0.1982,33450.0,3576.28,0.1069,9498.29,8350.62,0.0,331.52000000000004,12.23,319.29,,,,,,,19714.91,19365.55,0.0,652.0,15800.85,15288.6,0.0,2510.5099999999998,481.44,2029.07,6712.55,6576.16,0.0,575.92,3,25,10,2016,47720.88,60842.47802083333
62753.53,59349.36,49415.0,3603.51,0.0729,49364.0,10598.43,0.2147,5243.0,4613.86,0.88,44121.0,5984.57,0.1356,12771.0,10282.4,948.0,1351.97,488.15,863.82,63279.04,59904.36,3603.51,10598.43,4613.86,5984.57,23254.32,23748.98,939.27,1056.0,19066.99,17331.68,1199.24,8085.91,4125.71,3960.2,7661.22,7986.3,517.0,104.55,16,27,5,2019,62698.79,54946.269479166665
66669.07,65129.69,40474.0,5240.81,0.1295,38559.0,9744.66,0.2527,2920.0,902.93,0.3092,35639.0,8841.73,0.2481,11975.2,11050.7,1480.0,2300.57,30.19,2270.38,,,,,,,24996.14,25448.91,1143.53,2283.0,20818.05,20282.97,1888.28,4818.16,872.74,3945.42,8879.68,8347.11,729.0,342.93,6,25,4,2017,64248.38,59532.03104166667
44711.07,44131.53,,0.76,,,7016.83,,,1664.84,,,5351.99,,9444.8,8721.05,0.0,3359.83,492.0,2867.83,45139.68,44525.53,0.76,7016.83,1664.84,5351.99,16457.97,16652.39,0.53,903.0,13126.07,13131.09,0.23,2694.0,1172.84,1521.16,5682.23,5627.0,0.0,60.0,19,1,8,2020,44463.97,45236.66
65353.27,63934.25,38410.0,2028.78,0.0528,31402.0,383.15,0.0122,2162.0,135.59,0.0627,29240.0,247.56,0.0085,10835.8,10039.5,422.0,127.8,16.53,111.27,,,,,,,24217.81,23707.48,821.94,83.0,21152.84,21316.27,472.84,169.9,119.06,50.84,9146.82,8871.0,312.0,2.45,14,29,10,2015,65826.24,59634.65333333334
49259.21,51637.34,40272.0,34.16,0.0008,37793.0,11539.529999999999,0.3053,2721.0,2717.72,0.9988,35072.0,8821.81,0.2515,8924.25,9682.05,13.0,4442.62,226.12,4216.5,,,,,,,18965.48,20201.82,0.0,1131.0,15221.91,15528.14,14.16,5923.37,2491.6,3431.77,6147.57,6225.33,7.0,42.54,6,25,2,2017,46884.95,60589.49385416667
56532.64,58614.24,39992.0,9390.02,0.2348,37095.0,6052.06,0.1632,2587.0,2167.53,0.8379,34508.0,3884.53,0.1126,10498.7,10438.4,919.0,1138.02,269.94,868.08,,,,,,,21228.04,21117.98,2792.43,612.0,17925.89,20102.75,4165.59,4149.67,1897.59,2252.08,6880.01,6955.11,1513.0,152.37,11,29,12,2016,56366.15,50920.52635416666
40091.09,37946.77,,1.09,,,27319.690000000002,,,6037.35,,,21282.34,,8167.4,7507.95,1.0,6473.2,943.0,5530.2,40354.9,38230.77,1.09,27319.690000000002,6037.35,21282.34,14797.06,15097.9,0.02,5449.0,12356.89,10689.92,0.07,14569.49,5094.35,9475.14,4769.74,4651.0,0.0,828.0,2,6,7,2020,39069.8,43936.832812500004
62018.83,59789.01,40957.0,5454.91,0.1332,39821.0,6887.96,0.173,3115.0,73.47,0.0236,36706.0,6814.49,0.1857,12098.7,10714.0,1190.0,2257.91,63.87,2194.04,,,,,,,23479.57,23072.43,1449.13,2361.0,18560.56,18491.3,2108.78,1984.04,9.6,1974.44,7880.0,7511.28,707.0,285.01,16,7,7,2017,63283.1,58719.78166666667
62480.21,58638.31,38647.0,3.65,0.0001,32817.0,5772.87,0.1759,2162.0,2627.13,1.2151,30654.0,3145.74,0.1026,10547.2,11164.7,0.0,1010.3100000000001,257.97,752.34,,,,,,,25043.94,24360.52,0.0,181.0,21002.81,17617.09,3.65,4562.62,2369.16,2193.46,5886.26,5496.0,0.0,18.94,15,6,1,2016,61117.22,57930.511770833335
34209.84,34802.11,,0.0,,,10430.09,,,5329.38,,,5100.71,,7311.2,6778.1,0.0,2482.56,875.0,1607.56,34491.84,35174.11,0.0,10430.09,5329.38,5100.71,12831.41,12660.23,0.0,237.0,10053.69,11392.78,0.0,7702.3099999999995,4454.38,3247.93,4013.54,3971.0,0.0,6.0,1,13,9,2020,35397.4,45717.895416666666
54970.63,54088.17,38760.0,893.2,0.023,33333.0,3367.96,0.101,2219.0,120.64,0.0544,31115.0,3247.32,0.1044,11658.5,11302.9,101.0,882.82,7.2,875.62,,,,,,,19369.74,19717.87,412.86,881.0,17470.11,16505.4,301.34,1503.3600000000001,113.44,1389.92,6472.28,6562.0,78.0,100.78,16,12,3,2016,54136.39,55475.908541666664
46959.39,48839.17,,3.2,,,16994.38,,,1409.78,,,15584.6,,9887.07,9095.81,2.0,8002.43,523.17,7479.26,47360.39,49212.17,3.2,16994.38,1409.78,15584.6,17587.15,18474.87,0.0,2202.0,13689.01,15786.49,1.2,6128.17,886.61,5241.56,5796.16,5482.0,0.0,661.78,5,7,3,2020,46620.9,60732.44239583334
66683.14,65319.0,40190.0,0.0,0.0,37560.0,13371.560000000001,0.356,2697.0,3487.11,1.293,34862.0,9884.45,0.2835,11566.3,11359.9,0.0,3622.5499999999997,107.12,3515.43,,,,,,,25840.34,25326.26,0.0,1568.0,20598.64,20128.15,0.0,7996.86,3379.99,4616.87,8677.86,8504.69,0.0,184.15,20,9,2,2017,70788.48,65727.75666666667
63156.51,59622.21,40678.0,7844.04,0.1928,39211.0,2444.74,0.0623,3053.0,163.31,0.0535,36157.0,2281.43,0.0631,11717.7,9779.44,1929.0,397.57,0.0,397.57,,,,,,,23610.88,23281.81,1942.48,873.0,19586.21,18842.38,2968.56,1159.75,163.31,996.44,8241.72,7718.58,1004.0,14.42,16,29,5,2017,63058.46,54462.90739583334
57763.57,60603.7,38597.0,0.0,0.0,32612.0,17046.27,0.5227,2162.0,2738.03,1.2664,30450.0,14308.24,0.4699,11103.8,10755.1,0.0,7399.110000000001,324.51,7074.6,,,,,,,21125.18,23446.95,0.0,1555.0,18744.36,19773.65,0.0,8071.0,2413.52,5657.48,6790.23,6628.0,0.0,21.16,18,23,12,2015,60782.18,53887.89854166666
51836.84,50166.57,43088.0,0.0,0.0,44861.0,4293.67,0.0957,3483.0,1456.96,0.4183,41379.0,2836.71,0.0686,10495.3,8720.18,0.0,1374.56,119.05,1255.51,,,,,,,18958.67,19414.56,0.0,164.0,15836.96,15771.27,0.0,2727.76,1337.91,1389.85,6545.91,6260.56,0.0,27.35,3,17,4,2018,46549.77,57801.85854166667
46191.39,46974.73,38006.0,7350.43,0.1934,30622.0,3623.61,0.1183,2091.0,792.56,0.379,28531.0,2831.05,0.0992,8442.24,8442.24,2921.0,651.45,237.68,413.77,,,,,,,18372.29,17961.14,1094.29,1036.0,14224.0,14999.35,2254.14,1890.2399999999998,554.88,1335.36,5152.86,5572.0,1081.0,45.92,11,16,8,2015,48077.63,43645.76322916667
55794.06,56448.32,41618.0,0.0,0.0,42277.0,23573.72,0.5576,3451.0,3729.59,1.0807,38826.0,19844.13,0.5111,9364.03,9249.71,0.0,6969.91,11.67,6958.24,,,,,,,22140.33,21368.0,0.0,4805.0,17070.76,18511.17,0.0,10789.529999999999,3717.92,7071.61,7218.94,7319.44,0.0,1009.28,22,11,12,2017,61631.12,65505.11625
55875.76,52946.96,43837.0,22103.96,0.5042,45144.0,4358.88,0.0966,3483.0,1001.44,0.2875,41661.0,3357.44,0.0806,14415.7,10468.8,6415.0,1926.65,524.82,1401.83,,,,,,,19339.62,18923.06,4555.88,222.0,16514.67,18246.38,8339.08,2199.36,476.62,1722.74,5605.77,5308.72,2794.0,10.87,12,31,5,2018,56528.32,54317.6084375
66791.56,63869.49,39423.0,4401.17,0.1116,35894.0,8822.11,0.2458,2478.0,392.08,0.1582,33416.0,8430.03,0.2523,11712.8,10591.7,1170.0,1377.9299999999998,147.57,1230.36,,,,,,,25138.49,24705.2,926.89,4085.0,20954.89,19966.63,1516.28,2889.1800000000003,244.51,2644.67,8985.38,8605.96,788.0,470.0,13,19,10,2016,67875.55,60806.456249999996
48355.71,47640.17,50133.0,0.0,0.0,50008.0,3647.2799999999997,0.0729,5642.0,977.97,0.1733,44366.0,2669.31,0.0602,9927.4,9550.71,0.0,1670.6699999999998,411.34,1259.33,48869.4,48185.17,0.0,3647.2799999999997,977.97,2669.31,17513.05,18218.83,0.0,827.0,15053.72,14009.31,0.0,1049.06,566.63,482.43,5861.54,5861.32,0.0,100.55,21,23,9,2019,52303.53,56897.154270833336
47089.52,44421.12,38421.0,0.0,0.0,31444.0,2409.49,0.0766,2162.0,381.75,0.1766,29281.0,2027.74,0.0693,8537.74,6783.74,0.0,850.38,1.1,849.28,,,,,,,17241.42,17798.28,0.0,320.0,15007.88,14500.1,0.0,1213.31,380.65,832.66,6302.48,5339.0,0.0,25.8,23,2,11,2015,50253.56,58564.69427083333
45571.9,46609.09,41124.0,0.0,0.0,40361.0,14739.59,0.3652,3195.0,3008.55,0.9416,37166.0,11731.04,0.3156,8123.28,8825.35,0.0,5147.349999999999,299.24,4848.11,,,,,,,18003.96,17988.74,0.0,2004.0,14247.73,14548.47,0.0,7243.389999999999,2709.31,4534.08,5196.93,5246.53,0.0,344.85,19,12,8,2017,46573.48,46670.345312499994
48022.06,48905.32,50499.0,0.0,0.0,50361.0,27668.37,0.5494,5729.0,6573.43,1.1474,44632.0,21094.94,0.4726,9545.13,9073.09,0.0,11497.55,986.9,10510.65,48431.06,49776.32,0.0,27668.37,6573.43,21094.94,17987.42,19153.92,0.0,2364.0,14736.87,14269.31,0.0,13190.39,5586.53,7603.86,5752.64,6409.0,0.0,616.43,3,18,12,2019,46120.1,61423.013125
50980.97,49429.93,40954.0,0.0,0.0,39815.0,7129.26,0.1791,3115.0,524.21,0.1683,36700.0,6605.05,0.18,9554.66,8504.36,0.0,2980.25,27.93,2952.32,,,,,,,19423.88,19673.12,0.0,1510.0,15313.9,14804.76,0.0,2562.6400000000003,496.28,2066.36,6688.53,6447.69,0.0,76.37,21,6,7,2017,55475.82,58654.24989583334
53779.85,53175.07,38708.0,1396.21,0.0361,33045.0,3148.21,0.0953,2162.0,478.34,0.2212,30882.0,2669.87,0.0865,9483.54,12372.0,715.0,861.63,7.12,854.51,,,,,,,20612.03,17170.38,236.31,783.0,17348.22,17115.69,325.9,1430.27,471.22,959.05,6336.06,6517.0,119.0,73.31,7,13,2,2016,50058.75,58680.505208333336
53288.67,52250.17,39703.0,1268.38,0.0319,36545.0,27241.4,0.7454,2562.0,3042.18,1.1874,33983.0,24199.22,0.7121,9617.0,8872.26,119.0,10366.66,217.31,10149.35,,,,,,,20081.51,20240.17,366.56,3118.0,17054.47,16570.75,608.82,13003.73,2824.87,10178.86,6535.69,6566.99,174.0,753.01,9,11,12,2016,50250.22,51058.46
70514.02,71473.91,42414.0,0.0,0.0,43244.0,11579.06,0.2678,3483.0,2824.24,0.8109,39761.0,8754.82,0.2202,13265.5,12658.8,0.0,950.15,46.43,903.72,,,,,,,25851.85,27260.79,0.0,2944.0,22389.79,22411.85,0.0,7253.4400000000005,2777.81,4475.63,9006.88,9142.47,0.0,431.47,18,13,2,2018,70118.81,63187.56822916667
55530.18,52899.77,38755.0,0.0,0.0,33280.0,9121.32,0.2741,2219.0,1428.38,0.6437,31062.0,7692.94,0.2477,9654.07,9418.72,0.0,2652.49,121.95,2530.54,,,,,,,20545.97,20685.29,0.0,1059.0,17809.15,15446.76,0.0,5368.93,1306.43,4062.5,7520.99,7349.0,0.0,40.9,22,9,3,2016,60790.95,62315.614895833336
65919.13,64137.21,38775.0,4664.39,0.1203,33445.0,11790.279999999999,0.3525,2219.0,2593.04,1.1686,31226.0,9197.24,0.2945,11518.6,11984.2,1142.0,3724.83,157.56,3567.27,,,,,,,23803.02,24442.88,1112.26,760.0,21760.07,18783.13,1661.13,7292.889999999999,2435.48,4857.41,8837.44,8927.0,749.0,12.56,8,21,3,2016,65390.2,51204.79447916666
73365.38,73120.59,40267.0,8270.7,0.2054,37761.0,24397.11,0.6461,2715.0,2797.15,1.0303,35046.0,21599.96,0.6163,12890.0,12599.4,768.0,5536.87,217.32,5319.55,,,,,,,28592.37,28854.23,1696.57,6606.0,22485.29,22608.16,3659.13,11477.15,2579.83,8897.32,9397.72,9058.8,2147.0,777.09,10,23,2,2017,73174.48,64737.17166666667
63878.91,61596.18,50092.0,2032.17,0.0406,49938.0,9745.35,0.1951,5612.0,2796.79,0.4984,44326.0,6948.56,0.1568,13173.6,12507.8,600.0,2869.24,605.05,2264.19,64416.91,62108.18,2032.17,9745.35,2796.79,6948.56,23774.2,24051.46,371.56,1484.0,18957.13,17103.79,761.61,5110.16,2191.74,2918.42,7973.98,7933.13,299.0,281.95,6,12,9,2019,60896.37,57142.89489583333
37823.33,34391.96,37807.0,0.0,0.0,30140.0,2320.71,0.077,1883.0,104.28,0.0554,28258.0,2216.43,0.0784,6833.06,6034.7,0.0,1387.0700000000002,20.94,1366.13,,,,,,,14930.82,14053.12,0.0,393.0,11637.02,10392.14,0.0,538.64,83.34,455.3,4422.43,3912.0,0.0,2.0,0,5,7,2015,38693.2,48697.444375
37146.46,36960.73,38903.0,0.0,0.0,33958.0,18204.47,0.5361,2231.0,2558.88,1.147,31726.0,15645.59,0.4931,7117.87,6336.69,0.0,6287.52,177.25,6110.27,,,,,,,14450.59,14478.09,0.0,2690.0,11400.55,10492.95,0.0,8897.650000000001,2381.63,6516.02,4177.45,5653.0,0.0,329.3,23,7,5,2016,39401.22,46400.927083333336
49766.7,52133.36,42042.0,0.0,0.0,42933.0,10144.1,0.2363,3483.0,2983.44,0.8566,39450.0,7160.66,0.1815,8369.91,8455.5,0.0,1157.75,94.12,1063.63,,,,,,,19715.8,19852.19,0.0,2428.0,15336.65,17018.58,0.0,6271.42,2889.32,3382.1,6344.34,6807.09,0.0,286.93,22,21,1,2018,52401.83,50274.229583333334
